water_body_id,osm_id,osm_type,name,category,water_type,latitude,longitude,city
wb-way-876012419,876012419,way,Unnamed Pond (wb-way-876012419),pond,wastewater,12.957615,80.233579,Chennai
wb-way-876012420,876012420,way,Unnamed Pond (wb-way-876012420),pond,wastewater,12.956589,80.232897,Chennai
wb-way-876012421,876012421,way,Unnamed Pond (wb-way-876012421),pond,wastewater,12.956573,80.233816,Chennai
wb-way-876012422,876012422,way,Unnamed Pond (wb-way-876012422),pond,wastewater,12.956135,80.233773,Chennai
wb-way-876012423,876012423,way,Unnamed Pond (wb-way-876012423),pond,wastewater,12.957479,80.234592,Chennai
wb-way-876012424,876012424,way,Unnamed Pond (wb-way-876012424),pond,wastewater,12.957914,80.234641,Chennai
wb-way-876012427,876012427,way,Unnamed Pond (wb-way-876012427),pond,wastewater,12.956355,80.234781,Chennai
wb-way-876012428,876012428,way,Unnamed Pond (wb-way-876012428),pond,wastewater,12.955989,80.234734,Chennai
wb-way-876012429,876012429,way,Unnamed Pond (wb-way-876012429),pond,wastewater,12.955585,80.234693,Chennai
wb-way-886863070,886863070,way,Unnamed Wetland (wb-way-886863070),wetland,wetland,12.960023,80.192354,Chennai
wb-way-892146830,892146830,way,Unnamed Wetland (wb-way-892146830),wetland,wetland,13.238456,80.285857,Chennai
wb-way-931667168,931667168,way,Omakulam,pond,water,13.154483,80.225797,Chennai
wb-way-932267465,932267465,way,Gangaiamman Temple Pond,pond,pond,12.969455,80.185722,Chennai
wb-way-941826279,941826279,way,Unnamed Wetland (wb-way-941826279),wetland,wetland,13.203214,80.287578,Chennai
wb-way-941826280,941826280,way,Unnamed Wetland (wb-way-941826280),wetland,wetland,13.195115,80.296428,Chennai
wb-way-964595234,964595234,way,Unnamed Reservoir (wb-way-964595234),reservoir,reservoir,12.992946,80.15028,Chennai
wb-way-964595243,964595243,way,Unnamed Pond (wb-way-964595243),pond,pond,12.992662,80.148281,Chennai
wb-way-964595265,964595265,way,Unnamed Pond (wb-way-964595265),pond,pond,12.990649,80.148629,Chennai
wb-way-964595279,964595279,way,Unnamed Pond (wb-way-964595279),pond,pond,12.989754,80.147018,Chennai
wb-way-1022416288,1022416288,way,Sirugulam,pond,pond,12.904579,80.186783,Chennai
wb-way-1051234324,1051234324,way,Unnamed Pond (wb-way-1051234324),pond,pond,13.237611,80.171731,Chennai
wb-way-1051241362,1051241362,way,Unnamed Reservoir (wb-way-1051241362),reservoir,reservoir,13.230742,80.16753,Chennai
wb-way-1060226605,1060226605,way,Unnamed Reservoir (wb-way-1060226605),reservoir,reservoir,13.212897,80.167395,Chennai
wb-way-1060226606,1060226606,way,Unnamed Reservoir (wb-way-1060226606),reservoir,reservoir,13.212424,80.167403,Chennai
wb-way-1060226619,1060226619,way,Unnamed Reservoir (wb-way-1060226619),reservoir,reservoir,13.215262,80.165891,Chennai
wb-way-1060226620,1060226620,way,Unnamed Reservoir (wb-way-1060226620),reservoir,reservoir,13.215261,80.165788,Chennai
wb-way-1060226655,1060226655,way,Unnamed Wetland (wb-way-1060226655),wetland,wetland,13.212999,80.169288,Chennai
wb-way-1060235966,1060235966,way,Unnamed Reservoir (wb-way-1060235966),reservoir,reservoir,13.238781,80.312454,Chennai
wb-way-1060235998,1060235998,way,Unnamed Reservoir (wb-way-1060235998),reservoir,reservoir,13.240841,80.307584,Chennai
wb-way-1060235999,1060235999,way,Unnamed Reservoir (wb-way-1060235999),reservoir,reservoir,13.240682,80.307473,Chennai
wb-way-1060236000,1060236000,way,Unnamed Reservoir (wb-way-1060236000),reservoir,reservoir,13.240928,80.307313,Chennai
wb-way-1062025017,1062025017,way,Unnamed Pond (wb-way-1062025017),pond,wastewater,13.137213,80.260882,Chennai
wb-way-1062025018,1062025018,way,Unnamed Pond (wb-way-1062025018),pond,wastewater,13.137344,80.260349,Chennai
wb-way-1062025019,1062025019,way,Unnamed Pond (wb-way-1062025019),pond,wastewater,13.137735,80.261075,Chennai
wb-way-1062025020,1062025020,way,Unnamed Pond (wb-way-1062025020),pond,wastewater,13.137889,80.260434,Chennai
wb-way-1062025021,1062025021,way,Unnamed Pond (wb-way-1062025021),pond,wastewater,13.138365,80.261232,Chennai
wb-way-1062025022,1062025022,way,Unnamed Pond (wb-way-1062025022),pond,wastewater,13.138522,80.2606,Chennai
wb-way-1062025023,1062025023,way,Unnamed Pond (wb-way-1062025023),pond,wastewater,13.139157,80.26076,Chennai
wb-way-1062025024,1062025024,way,Unnamed Pond (wb-way-1062025024),pond,wastewater,13.139606,80.260873,Chennai
wb-way-1062025025,1062025025,way,Unnamed Pond (wb-way-1062025025),pond,wastewater,13.138295,80.261784,Chennai
wb-way-1062025026,1062025026,way,Unnamed Pond (wb-way-1062025026),pond,wastewater,13.138076,80.262086,Chennai
wb-way-1062025028,1062025028,way,Unnamed Pond (wb-way-1062025028),pond,wastewater,13.138425,80.262682,Chennai
wb-way-1062025035,1062025035,way,Unnamed Pond (wb-way-1062025035),pond,wastewater,13.137401,80.263313,Chennai
wb-way-1062025036,1062025036,way,Unnamed Pond (wb-way-1062025036),pond,wastewater,13.137303,80.263859,Chennai
wb-way-1062025037,1062025037,way,Unnamed Pond (wb-way-1062025037),pond,wastewater,13.137841,80.26401,Chennai
wb-way-1062025038,1062025038,way,Unnamed Pond (wb-way-1062025038),pond,wastewater,13.13796,80.263362,Chennai
wb-way-1062025039,1062025039,way,Unnamed Pond (wb-way-1062025039),pond,wastewater,13.138593,80.263484,Chennai
wb-way-1062025040,1062025040,way,Unnamed Pond (wb-way-1062025040),pond,wastewater,13.138482,80.264126,Chennai
wb-way-1062025042,1062025042,way,Unnamed Pond (wb-way-1062025042),pond,wastewater,13.139237,80.26356,Chennai
wb-way-1062025043,1062025043,way,Unnamed Pond (wb-way-1062025043),pond,wastewater,13.139692,80.263641,Chennai
wb-way-1062025044,1062025044,way,Unnamed Pond (wb-way-1062025044),pond,wastewater,13.139595,80.26204,Chennai
wb-way-1062025045,1062025045,way,Unnamed Pond (wb-way-1062025045),pond,wastewater,13.139533,80.262373,Chennai
wb-way-1062025046,1062025046,way,Unnamed Pond (wb-way-1062025046),pond,wastewater,13.139475,80.262698,Chennai
wb-way-1062025047,1062025047,way,Unnamed Pond (wb-way-1062025047),pond,wastewater,13.13942,80.263013,Chennai
wb-way-1062025059,1062025059,way,Unnamed Pond (wb-way-1062025059),pond,wastewater,13.137753,80.258047,Chennai
wb-way-1062025060,1062025060,way,Unnamed Pond (wb-way-1062025060),pond,wastewater,13.137993,80.257156,Chennai
wb-way-1062025061,1062025061,way,Unnamed Pond (wb-way-1062025061),pond,wastewater,13.13824,80.257733,Chennai
wb-way-1062025066,1062025066,way,Unnamed Pond (wb-way-1062025066),pond,wastewater,13.138497,80.259827,Chennai
wb-way-1062025067,1062025067,way,Unnamed Pond (wb-way-1062025067),pond,wastewater,13.139318,80.2583,Chennai
wb-way-1062025074,1062025074,way,Unnamed Pond (wb-way-1062025074),pond,wastewater,13.139081,80.259773,Chennai
wb-way-1062025075,1062025075,way,Unnamed Pond (wb-way-1062025075),pond,wastewater,13.139003,80.260096,Chennai
wb-way-1062025076,1062025076,way,Unnamed Pond (wb-way-1062025076),pond,wastewater,13.140005,80.260023,Chennai
wb-way-1062025077,1062025077,way,Unnamed Pond (wb-way-1062025077),pond,wastewater,13.139924,80.260343,Chennai
wb-way-1062025078,1062025078,way,Unnamed Pond (wb-way-1062025078),pond,pond,13.140866,80.261516,Chennai
wb-way-1062025081,1062025081,way,Unnamed Pond (wb-way-1062025081),pond,wastewater,13.141087,80.259634,Chennai
wb-way-1062025085,1062025085,way,Unnamed Pond (wb-way-1062025085),pond,pond,13.140994,80.260068,Chennai
wb-way-1062025091,1062025091,way,Unnamed Pond (wb-way-1062025091),pond,wastewater,13.140095,80.25876,Chennai
wb-way-1062025092,1062025092,way,Unnamed Pond (wb-way-1062025092),pond,wastewater,13.140199,80.258352,Chennai
wb-way-1062025096,1062025096,way,Unnamed Pond (wb-way-1062025096),pond,wastewater,13.140664,80.258505,Chennai
wb-way-1062025097,1062025097,way,Unnamed Pond (wb-way-1062025097),pond,wastewater,13.140549,80.258921,Chennai
wb-way-1062025098,1062025098,way,Unnamed Pond (wb-way-1062025098),pond,wastewater,13.14102,80.258808,Chennai
wb-way-1062025101,1062025101,way,Unnamed Pond (wb-way-1062025101),pond,wastewater,13.144162,80.259741,Chennai
wb-way-1062025102,1062025102,way,Unnamed Pond (wb-way-1062025102),pond,wastewater,13.14427,80.259263,Chennai
wb-way-1062025103,1062025103,way,Unnamed Pond (wb-way-1062025103),pond,wastewater,13.142746,80.259309,Chennai
wb-way-1062025104,1062025104,way,Unnamed Pond (wb-way-1062025104),pond,wastewater,13.142837,80.25886,Chennai
wb-way-1062025105,1062025105,way,Unnamed Pond (wb-way-1062025105),pond,wastewater,13.142489,80.259026,Chennai
wb-way-1062025106,1062025106,way,Unnamed Pond (wb-way-1062025106),pond,wastewater,13.14318,80.259406,Chennai
wb-way-1062025107,1062025107,way,Unnamed Pond (wb-way-1062025107),pond,wastewater,13.143275,80.25896,Chennai
wb-way-1062025111,1062025111,way,Unnamed Pond (wb-way-1062025111),pond,wastewater,13.142778,80.259604,Chennai
wb-way-1062025112,1062025112,way,Unnamed Pond (wb-way-1062025112),pond,wastewater,13.14303,80.259665,Chennai
wb-way-1062025116,1062025116,way,Unnamed Pond (wb-way-1062025116),pond,wastewater,13.142955,80.260112,Chennai
wb-way-1062025117,1062025117,way,Unnamed Pond (wb-way-1062025117),pond,wastewater,13.143237,80.260174,Chennai
wb-way-1062025118,1062025118,way,Unnamed Pond (wb-way-1062025118),pond,wastewater,13.143136,80.260717,Chennai
wb-way-1062025124,1062025124,way,Unnamed Pond (wb-way-1062025124),pond,wastewater,13.144328,80.260617,Chennai
wb-way-1062025132,1062025132,way,Unnamed Pond (wb-way-1062025132),pond,wastewater,13.147831,80.260743,Chennai
wb-way-1062025133,1062025133,way,Unnamed Pond (wb-way-1062025133),pond,wastewater,13.14744,80.260033,Chennai
wb-way-1062025134,1062025134,way,Unnamed Pond (wb-way-1062025134),pond,wastewater,13.148011,80.260066,Chennai
wb-way-1062025135,1062025135,way,Unnamed Pond (wb-way-1062025135),pond,wastewater,13.148038,80.259557,Chennai
wb-way-1062025136,1062025136,way,Unnamed Pond (wb-way-1062025136),pond,wastewater,13.148348,80.25922,Chennai
wb-way-1062025139,1062025139,way,Unnamed Pond (wb-way-1062025139),pond,wastewater,13.147836,80.261353,Chennai
wb-way-1062025140,1062025140,way,Unnamed Pond (wb-way-1062025140),pond,wastewater,13.147802,80.261949,Chennai
wb-way-1066019828,1066019828,way,Unnamed Pond (wb-way-1066019828),pond,canal,13.080459,80.275077,Chennai
wb-way-1066019829,1066019829,way,Unnamed Pond (wb-way-1066019829),pond,canal,13.081835,80.27492,Chennai
wb-way-1066036338,1066036338,way,Gandhi Road Pond,pond,pond,12.853519,80.191596,Chennai
wb-way-1066918562,1066918562,way,Unnamed Reservoir (wb-way-1066918562),reservoir,reservoir,12.886189,80.204468,Chennai
wb-way-1067160259,1067160259,way,Unnamed Wetland (wb-way-1067160259),wetland,wetland,12.871733,80.221603,Chennai
wb-way-1067160260,1067160260,way,Unnamed Wetland (wb-way-1067160260),wetland,wetland,12.870362,80.222685,Chennai
wb-way-1067160261,1067160261,way,Unnamed Wetland (wb-way-1067160261),wetland,wetland,12.874955,80.223477,Chennai
wb-way-1067160262,1067160262,way,Unnamed Wetland (wb-way-1067160262),wetland,wetland,12.876143,80.220375,Chennai
wb-way-1073741456,1073741456,way,Unnamed Wetland (wb-way-1073741456),wetland,wetland,13.014904,80.274343,Chennai
wb-way-1073741457,1073741457,way,Unnamed Wetland (wb-way-1073741457),wetland,wetland,13.0148,80.274508,Chennai
wb-way-1073741458,1073741458,way,Unnamed Wetland (wb-way-1073741458),wetland,wetland,13.015506,80.273432,Chennai
wb-way-1073741459,1073741459,way,Unnamed Wetland (wb-way-1073741459),wetland,wetland,13.015086,80.273275,Chennai
wb-way-1074457359,1074457359,way,Unnamed Pond (wb-way-1074457359),pond,wastewater,13.250038,80.322342,Chennai
wb-way-1074508473,1074508473,way,Unnamed Reservoir (wb-way-1074508473),reservoir,reservoir,13.242592,80.322322,Chennai
wb-way-1074547146,1074547146,way,Unnamed Pond (wb-way-1074547146),pond,pond,13.114387,80.271613,Chennai
wb-way-1075635932,1075635932,way,Unnamed Pond (wb-way-1075635932),pond,pond,13.207631,80.163218,Chennai
wb-way-1076229579,1076229579,way,Unnamed Wetland (wb-way-1076229579),wetland,wetland,13.012236,80.272263,Chennai
wb-way-1076229580,1076229580,way,Unnamed Wetland (wb-way-1076229580),wetland,wetland,13.012384,80.272309,Chennai
wb-way-1076229581,1076229581,way,Unnamed Wetland (wb-way-1076229581),wetland,wetland,13.012748,80.269952,Chennai
wb-way-1076229583,1076229583,way,Unnamed Wetland (wb-way-1076229583),wetland,wetland,13.012188,80.271409,Chennai
wb-way-1076229584,1076229584,way,Unnamed Wetland (wb-way-1076229584),wetland,wetland,13.012387,80.271431,Chennai
wb-way-1076229585,1076229585,way,Unnamed Wetland (wb-way-1076229585),wetland,wetland,13.012272,80.269044,Chennai
wb-way-1076229587,1076229587,way,Unnamed Wetland (wb-way-1076229587),wetland,wetland,13.011678,80.270165,Chennai
wb-way-1076229588,1076229588,way,Unnamed Wetland (wb-way-1076229588),wetland,wetland,13.011717,80.270761,Chennai
wb-way-1080599120,1080599120,way,Unnamed Pond (wb-way-1080599120),pond,canal,13.062537,80.281316,Chennai
wb-way-1104535880,1104535880,way,Unnamed Wetland (wb-way-1104535880),wetland,wetland,12.891651,80.124265,Chennai
wb-way-1123068812,1123068812,way,Unnamed Reservoir (wb-way-1123068812),reservoir,reservoir,12.887798,80.096201,Chennai
wb-way-1123068813,1123068813,way,Unnamed Reservoir (wb-way-1123068813),reservoir,reservoir,12.885678,80.098237,Chennai
wb-way-1123068814,1123068814,way,Unnamed Reservoir (wb-way-1123068814),reservoir,reservoir,12.888668,80.099898,Chennai
wb-way-1123068815,1123068815,way,Unnamed Reservoir (wb-way-1123068815),reservoir,reservoir,12.887664,80.099855,Chennai
wb-way-1123068816,1123068816,way,Unnamed Reservoir (wb-way-1123068816),reservoir,reservoir,12.886566,80.099941,Chennai
wb-way-1123068817,1123068817,way,Unnamed Reservoir (wb-way-1123068817),reservoir,reservoir,12.883925,80.097431,Chennai
wb-way-1123068818,1123068818,way,Unnamed Reservoir (wb-way-1123068818),reservoir,reservoir,12.883517,80.09573,Chennai
wb-way-1123068819,1123068819,way,Unnamed Reservoir (wb-way-1123068819),reservoir,reservoir,12.884547,80.099072,Chennai
wb-way-1123068820,1123068820,way,Unnamed Reservoir (wb-way-1123068820),reservoir,reservoir,12.878957,80.097844,Chennai
wb-way-1123068821,1123068821,way,Unnamed Reservoir (wb-way-1123068821),reservoir,reservoir,12.880081,80.098616,Chennai
wb-way-1123068822,1123068822,way,Unnamed Reservoir (wb-way-1123068822),reservoir,reservoir,12.873879,80.099324,Chennai
wb-way-1123068823,1123068823,way,Unnamed Reservoir (wb-way-1123068823),reservoir,reservoir,12.874099,80.093112,Chennai
wb-way-1123068824,1123068824,way,Unnamed Reservoir (wb-way-1123068824),reservoir,reservoir,12.875846,80.092935,Chennai
wb-way-1123068826,1123068826,way,Unnamed Reservoir (wb-way-1123068826),reservoir,reservoir,12.883152,80.099609,Chennai
wb-way-1123068827,1123068827,way,Unnamed Reservoir (wb-way-1123068827),reservoir,reservoir,12.88145,80.099014,Chennai
wb-way-1124797343,1124797343,way,Unnamed Pond (wb-way-1124797343),pond,pond,13.073288,80.277978,Chennai
wb-way-1124798108,1124798108,way,Unnamed Lake (wb-way-1124798108),lake,lake,12.961889,80.218052,Chennai
wb-way-1124798109,1124798109,way,Unnamed Lake (wb-way-1124798109),lake,lake,12.951409,80.216843,Chennai
wb-way-1124798110,1124798110,way,Unnamed Lake (wb-way-1124798110),lake,lake,12.949364,80.212085,Chennai
wb-way-1124798111,1124798111,way,Unnamed Lake (wb-way-1124798111),lake,lake,12.960553,80.216015,Chennai
wb-way-1124798112,1124798112,way,Unnamed Lake (wb-way-1124798112),lake,lake,12.959602,80.221279,Chennai
wb-way-1124798113,1124798113,way,Unnamed Lake (wb-way-1124798113),lake,lake,12.964678,80.230046,Chennai
wb-way-1124798114,1124798114,way,Unnamed Pond (wb-way-1124798114),pond,wastewater,12.951722,80.231865,Chennai
wb-way-1124798115,1124798115,way,Unnamed Pond (wb-way-1124798115),pond,wastewater,12.953079,80.231583,Chennai
wb-way-1127503333,1127503333,way,Unnamed Pond (wb-way-1127503333),pond,lock,13.067386,80.282439,Chennai
wb-way-1127503338,1127503338,way,Unnamed Pond (wb-way-1127503338),pond,canal,13.067823,80.282531,Chennai
wb-way-1128384521,1128384521,way,Unnamed Reservoir (wb-way-1128384521),reservoir,reservoir,13.007431,80.217547,Chennai
wb-way-1131700757,1131700757,way,Unnamed Pond (wb-way-1131700757),pond,pond,13.071267,80.282909,Chennai
wb-way-1131700806,1131700806,way,Unnamed Wetland (wb-way-1131700806),wetland,wetland,13.070116,80.281965,Chennai
wb-way-1131700807,1131700807,way,Unnamed Pond (wb-way-1131700807),pond,pond,13.071259,80.281925,Chennai
wb-way-1131919638,1131919638,way,Unnamed Wetland (wb-way-1131919638),wetland,wetland,12.867522,80.225144,Chennai
wb-way-1131919639,1131919639,way,Unnamed Lake (wb-way-1131919639),lake,lake,12.86581,80.225748,Chennai
wb-way-1131919642,1131919642,way,Unnamed Wetland (wb-way-1131919642),wetland,wetland,12.869147,80.223266,Chennai
wb-way-1131919643,1131919643,way,Unnamed Wetland (wb-way-1131919643),wetland,wetland,12.871941,80.223523,Chennai
wb-way-1131919644,1131919644,way,Unnamed Wetland (wb-way-1131919644),wetland,wetland,12.871711,80.225908,Chennai
wb-way-1131919645,1131919645,way,Unnamed Wetland (wb-way-1131919645),wetland,wetland,12.877276,80.217132,Chennai
wb-way-1131919646,1131919646,way,Unnamed Wetland (wb-way-1131919646),wetland,wetland,12.876737,80.218295,Chennai
wb-way-1131919647,1131919647,way,Unnamed Wetland (wb-way-1131919647),wetland,wetland,12.875879,80.217196,Chennai
wb-way-1131919648,1131919648,way,Unnamed Wetland (wb-way-1131919648),wetland,wetland,12.875221,80.21714,Chennai
wb-way-1131919649,1131919649,way,Unnamed Wetland (wb-way-1131919649),wetland,wetland,12.878242,80.212339,Chennai
wb-way-1131919651,1131919651,way,Unnamed Wetland (wb-way-1131919651),wetland,wetland,12.849264,80.214679,Chennai
wb-way-1131919652,1131919652,way,Unnamed Wetland (wb-way-1131919652),wetland,wetland,12.883086,80.2044,Chennai
wb-way-1131919653,1131919653,way,Unnamed Wetland (wb-way-1131919653),wetland,wetland,12.850578,80.220334,Chennai
wb-way-1131919654,1131919654,way,Unnamed Wetland (wb-way-1131919654),wetland,wetland,12.857686,80.218059,Chennai
wb-way-1131919655,1131919655,way,Unnamed Wetland (wb-way-1131919655),wetland,wetland,12.862676,80.20963,Chennai
wb-way-1131919656,1131919656,way,Unnamed Wetland (wb-way-1131919656),wetland,wetland,12.853954,80.220344,Chennai
wb-way-1131919657,1131919657,way,Unnamed Wetland (wb-way-1131919657),wetland,wetland,12.853563,80.217303,Chennai
wb-way-1131919658,1131919658,way,Unnamed Wetland (wb-way-1131919658),wetland,wetland,12.853746,80.215231,Chennai
wb-way-1131919659,1131919659,way,Unnamed Wetland (wb-way-1131919659),wetland,wetland,12.86808,80.202655,Chennai
wb-way-1131919660,1131919660,way,Unnamed Reservoir (wb-way-1131919660),reservoir,reservoir,12.879711,80.194049,Chennai
wb-way-1132419633,1132419633,way,Unnamed Pond (wb-way-1132419633),pond,pond,13.072458,80.281656,Chennai
wb-way-1132419635,1132419635,way,Unnamed Wetland (wb-way-1132419635),wetland,wetland,13.072855,80.281715,Chennai
wb-way-1132419638,1132419638,way,Unnamed Pond (wb-way-1132419638),pond,pond,13.074434,80.281321,Chennai
wb-way-1132419640,1132419640,way,Unnamed Wetland (wb-way-1132419640),wetland,wetland,13.074199,80.281937,Chennai
wb-way-1132419641,1132419641,way,Unnamed Wetland (wb-way-1132419641),wetland,wetland,13.07452,80.281055,Chennai
wb-way-1137567398,1137567398,way,Unnamed Lake (wb-way-1137567398),lake,lake,12.902578,80.169431,Chennai
wb-way-1137581556,1137581556,way,Unnamed Pond (wb-way-1137581556),pond,pond,13.064552,80.284251,Chennai
wb-way-1137581564,1137581564,way,Unnamed Pond (wb-way-1137581564),pond,pond,13.064414,80.2848,Chennai
wb-way-1154913166,1154913166,way,Unnamed Reservoir (wb-way-1154913166),reservoir,reservoir,13.159807,80.28241,Chennai
wb-way-1154923347,1154923347,way,Unnamed Reservoir (wb-way-1154923347),reservoir,reservoir,13.161445,80.27648,Chennai
wb-way-1154923348,1154923348,way,Unnamed Reservoir (wb-way-1154923348),reservoir,reservoir,13.161477,80.276628,Chennai
wb-way-1154923367,1154923367,way,Unnamed Reservoir (wb-way-1154923367),reservoir,reservoir,13.158445,80.283827,Chennai
wb-way-1154923372,1154923372,way,Unnamed Reservoir (wb-way-1154923372),reservoir,reservoir,13.157242,80.283484,Chennai
wb-way-1154923373,1154923373,way,Unnamed Reservoir (wb-way-1154923373),reservoir,reservoir,13.15724,80.283749,Chennai
wb-way-1154923374,1154923374,way,Unnamed Reservoir (wb-way-1154923374),reservoir,reservoir,13.15759,80.28398,Chennai
wb-way-1154923375,1154923375,way,Unnamed Reservoir (wb-way-1154923375),reservoir,reservoir,13.157839,80.283893,Chennai
wb-way-1154923376,1154923376,way,Unnamed Reservoir (wb-way-1154923376),reservoir,reservoir,13.157964,80.284048,Chennai
wb-way-1154923377,1154923377,way,Unnamed Reservoir (wb-way-1154923377),reservoir,reservoir,13.158128,80.284077,Chennai
wb-way-1159363407,1159363407,way,Vellachheri aeri,lake,lake,13.166722,80.061213,Chennai
wb-way-1172624836,1172624836,way,Unnamed Pond (wb-way-1172624836),pond,wastewater,13.065464,80.201071,Chennai
wb-way-1172624837,1172624837,way,Unnamed Pond (wb-way-1172624837),pond,wastewater,13.064966,80.201705,Chennai
wb-way-1172624838,1172624838,way,Unnamed Pond (wb-way-1172624838),pond,wastewater,13.065114,80.201424,Chennai
wb-way-1172624839,1172624839,way,Unnamed Pond (wb-way-1172624839),pond,wastewater,13.065344,80.201833,Chennai
wb-way-1172624850,1172624850,way,Unnamed Pond (wb-way-1172624850),pond,wastewater,13.064174,80.201404,Chennai
wb-way-1172624853,1172624853,way,Unnamed Pond (wb-way-1172624853),pond,wastewater,13.063724,80.20121,Chennai
wb-way-1172624854,1172624854,way,Unnamed Pond (wb-way-1172624854),pond,wastewater,13.06357,80.200777,Chennai
wb-way-1172624855,1172624855,way,Unnamed Pond (wb-way-1172624855),pond,wastewater,13.06481,80.201143,Chennai
wb-way-1172624856,1172624856,way,Unnamed Pond (wb-way-1172624856),pond,wastewater,13.064482,80.200984,Chennai
wb-way-1172624857,1172624857,way,Unnamed Pond (wb-way-1172624857),pond,wastewater,13.06467,80.200623,Chennai
wb-way-1172624858,1172624858,way,Unnamed Pond (wb-way-1172624858),pond,wastewater,13.064794,80.200266,Chennai
wb-way-1172624859,1172624859,way,Unnamed Pond (wb-way-1172624859),pond,wastewater,13.064231,80.200317,Chennai
wb-way-1172624860,1172624860,way,Unnamed Pond (wb-way-1172624860),pond,wastewater,13.063688,80.200207,Chennai
wb-way-1172624861,1172624861,way,Unnamed Pond (wb-way-1172624861),pond,wastewater,13.063921,80.199795,Chennai
wb-way-1172624864,1172624864,way,Unnamed Pond (wb-way-1172624864),pond,wastewater,13.065034,80.200722,Chennai
wb-way-1172624865,1172624865,way,Unnamed Pond (wb-way-1172624865),pond,wastewater,13.065141,80.200438,Chennai
wb-way-1172624866,1172624866,way,Unnamed Pond (wb-way-1172624866),pond,wastewater,13.064742,80.199682,Chennai
wb-way-1172624867,1172624867,way,Unnamed Pond (wb-way-1172624867),pond,wastewater,13.064887,80.199357,Chennai
wb-way-1172624868,1172624868,way,Unnamed Pond (wb-way-1172624868),pond,wastewater,13.064407,80.19911,Chennai
wb-way-1172624869,1172624869,way,Unnamed Pond (wb-way-1172624869),pond,wastewater,13.06511,80.198928,Chennai
wb-way-1172624870,1172624870,way,Unnamed Pond (wb-way-1172624870),pond,wastewater,13.064623,80.198678,Chennai
wb-way-1172624873,1172624873,way,Unnamed Pond (wb-way-1172624873),pond,wastewater,13.064299,80.199447,Chennai
wb-way-1172624874,1172624874,way,Unnamed Pond (wb-way-1172624874),pond,wastewater,13.064135,80.198543,Chennai
wb-way-1172624884,1172624884,way,Unnamed Pond (wb-way-1172624884),pond,wastewater,13.067506,80.199911,Chennai
wb-way-1172624885,1172624885,way,Unnamed Pond (wb-way-1172624885),pond,wastewater,13.067581,80.200894,Chennai
wb-way-1172624886,1172624886,way,Unnamed Pond (wb-way-1172624886),pond,wastewater,13.06779,80.200408,Chennai
wb-way-1172624887,1172624887,way,Unnamed Pond (wb-way-1172624887),pond,wastewater,13.067355,80.200232,Chennai
wb-way-1172624888,1172624888,way,Unnamed Pond (wb-way-1172624888),pond,wastewater,13.067155,80.200677,Chennai
wb-way-1172624889,1172624889,way,Unnamed Pond (wb-way-1172624889),pond,wastewater,13.066667,80.199986,Chennai
wb-way-1172624892,1172624892,way,Unnamed Pond (wb-way-1172624892),pond,wastewater,13.066081,80.199385,Chennai
wb-way-1172624893,1172624893,way,Unnamed Pond (wb-way-1172624893),pond,wastewater,13.065948,80.199696,Chennai
wb-way-1172624894,1172624894,way,Unnamed Pond (wb-way-1172624894),pond,wastewater,13.065814,80.200007,Chennai
wb-way-1172624896,1172624896,way,Unnamed Pond (wb-way-1172624896),pond,wastewater,13.066755,80.200794,Chennai
wb-way-1172624899,1172624899,way,Unnamed Pond (wb-way-1172624899),pond,wastewater,13.068593,80.201333,Chennai
wb-way-1172624901,1172624901,way,Unnamed Pond (wb-way-1172624901),pond,wastewater,13.068249,80.201137,Chennai
wb-way-1172624902,1172624902,way,Unnamed Pond (wb-way-1172624902),pond,wastewater,13.068417,80.200765,Chennai
wb-way-1172624904,1172624904,way,Unnamed Pond (wb-way-1172624904),pond,wastewater,13.068043,80.200952,Chennai
wb-way-1172624905,1172624905,way,Unnamed Pond (wb-way-1172624905),pond,wastewater,13.067961,80.201073,Chennai
wb-way-1184738724,1184738724,way,Thaali Kulam,pond,pond,12.857524,80.228882,Chennai
wb-way-1185548387,1185548387,way,Thandhoni Amman kovil kulam,pond,pond,12.865881,80.241253,Chennai
wb-way-1187887584,1187887584,way,Unnamed Wetland (wb-way-1187887584),wetland,wetland,12.973539,80.254109,Chennai
wb-way-1187887587,1187887587,way,Unnamed Wetland (wb-way-1187887587),wetland,wetland,12.966166,80.255796,Chennai
wb-way-1188056507,1188056507,way,Athi Villivakkam Eri,lake,water,13.104498,80.196708,Chennai
wb-way-1188056508,1188056508,way,Unnamed Wetland (wb-way-1188056508),wetland,wetland,13.106784,80.19688,Chennai
wb-way-1202024796,1202024796,way,Unnamed Wetland (wb-way-1202024796),wetland,wetland,13.112065,80.267796,Chennai
wb-way-1202024801,1202024801,way,Unnamed Pond (wb-way-1202024801),pond,canal,13.120484,80.272279,Chennai
wb-way-1202024802,1202024802,way,Unnamed Wetland (wb-way-1202024802),wetland,wetland,13.113905,80.272271,Chennai
wb-way-1202024807,1202024807,way,Unnamed Pond (wb-way-1202024807),pond,drain,13.101988,80.261391,Chennai
wb-way-1202245454,1202245454,way,Unnamed Reservoir (wb-way-1202245454),reservoir,reservoir,13.164106,80.208329,Chennai
wb-way-1232617259,1232617259,way,Unnamed Wetland (wb-way-1232617259),wetland,wetland,12.907155,80.238024,Chennai
